 ,Text,Classificacao
#VALUE!,"@xandalquadros: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.co/VARiO6nzYN ",Negativo 
#VALUE!,"@xandao_007: ""Polícia Federal acaba de divulgar que encontrou provas no apartamento do Lula, mas só até a 4ª série."" Jornal Estado de Mi… ",Neutro
#VALUE!,@XSalaimartin: España: País donde el Consejo d Estado responsabiliza d accidente mortal a ex-ministro. Éste dimite y retoma su puesto en… ,Neutro
#VALUE!,"@yamadactbageo: Antes que apareçam desinformados me perguntando, o Governo não vai e nem pode vender o Aquífero Guarani https://t.co/zQi… ",Neutro
#VALUE!,"@yelitzaespino16: @DonaMed_VE necesito con urgencia CARVEDIDOL de 12.5 mg, para paciente renal.. Nos encontramos en el Estado MERIDA ",Neutro
#VALUE!,"@ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z ",Negativo 
#VALUE!,brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do E… https://t.co/pwaey3gjE8 ,Neutro
#VALUE!,marlidzdz59: Eduardo Cunha pede ao STF a anulação da cassação na Câmara - Politica - Estado de Minas https://t.co/2YMKxUbjEK ,Neutro
#VALUE!,"Rumo a Governador Valadares / MG
Amo Viajar De Trem �❤ https://t.co/eBpkABGQXX ",Neutro
#VALUE!,"Rússia interferiu nas eleições, diz Inteligência dos EUA - Estado de Minas https://t.co/fMujN8bkwO ",Neutro
#VALUE!,"Rússia interferiu nas eleições, diz Inteligência dos EUA - Estado de Minas https://t.co/gPCUe1dq0X #notícias https://t.co/M5DkjWRFFB ",Neutro
#VALUE!,"SAFADO, SEM VERGONHA, DELINQUENTE! https://t.co/PtT1sdj44A ",Neutro
#VALUE!,"Sai camilaaaaaaa (@ Ortec in Governador Valadares, Minas Gerais) https://t.co/akvqUkyYdp ",Neutro
#VALUE!,"São Paulo - O governador de Minas Gerais, Fernando Pimentel (PT), lançou nota nesta quarta-feira, 4, afirmando... https://t.co/qUzMCUcR5n ",Neutro
#VALUE!,"Saudade 0 (@ Tribunal de Justiça do Estado de Minas Gerais (TJMG) in Belo Horizonte, MG) https://t.co/8VCxS7OXhs ",Neutro
#VALUE!,Saúde mantém estado de atenção e investiga casos de febre amarela em MG https://t.co/0BTFBFr2BC ,Neutro
#VALUE!,"Se estiverem em mau estado podem prejudicar tanto o motorista quanto outras peças do veículo, uma vez que... https://t.co/sOxG3bMeNd ",Neutro
#VALUE!,"'Se tem excessos, vamos corrigir', afirma Maia sobre Reforma da Previdência - Estado de Minas… https://t.co/xpc6sy9b8N ",Neutro
#VALUE!,"Sebrae: 285 mil empresas do Simples parcelaram débitos, 49% das notificadas - Economia - Estado de Minas https://t.co/QtCQ5u9s4A ",Neutro
#VALUE!,Secretaria de Educação de MG abre processo para contratar designados - Politica - Estado de Minas https://t.co/z09KztNIPS ,Positivo
#VALUE!,Secretaria de Estado de Saúde alerta para surto de malária em Diamantina https://t.co/YRfAHyursR ,Neutro
#VALUE!,Secretaria de Governo de Minas orienta novos prefeitos sobre cadastro e sistema de convênios https://t.co/ed7nWkCzaw ,Neutro
#VALUE!,"Secretaria de Governo do Estado de Minas Gerais orienta novos prefeitos sobre cadastro e sistema de convênios
https://t.co/OOPZIj8AHC ",Neutro
#VALUE!,Secretaria de Governo orienta novos prefeitos sobre cadastro e sistema de convênios https://t.co/DdLHvjgg9n ,Neutro
#VALUE!,Secretaria de Saúde de Minas mantém estado de atenção e investiga casos de febre amarela https://t.co/oE7wLPsAw0 ,Neutro
#VALUE!,Secretário de Roraima diz que governo federal repassa 'mixaria' a presídios estaduais - Nacional - Estado de Minas https://t.co/B31qIv6Evn ,Neutro
#VALUE!,Secretário deixa cargo no governo Temer após defender chacinas - Politica - Estado de Minas https://t.co/LWHDQQgXII ,Neutro
#VALUE!,Segue o impasse quanto aos depósitos judiciais. https://t.co/dLrogDkwIW ,Neutro
#VALUE!,"Segundo a Defesa Civil de MG, 665 casas foram danificadas em todo o estado e 61 foram destruídas com o período de... https://t.co/b24dktkOW8 ",Neutro
#VALUE!,"Sem caráter, pulha safado...e o povo q se foda... https://t.co/HryuDslJWI ",Neutro
#VALUE!,"Sem consenso, projeto que aumenta tempo de prisão dos condenados patina no Senado - Politica - Estado de Minas https://t.co/ezu6WMhY45 ",Neutro
#VALUE!,Semanário francês Charlie Hebdo resiste dois anos após atentado - Estado de Minas https://t.co/sAh0P3A5Gr #notícias https://t.co/ClI3pTipOA ,Neutro
#VALUE!,Semanário francês Charlie Hebdo resiste dois anos após atentado – Estado de Minas: UOL… https://t.co/rHnDj7I1Y3 ,Neutro
#VALUE!,Senado pode aumentar pena para crime de maus-tratos contra animais - Politica - Estado de Minas https://t.co/CCBx6sEmJA ,Neutro
#VALUE!,"Senhores editores do ""Estado de Minas"" Não plantem desordem e pânico. Aqui em MG a coisa é diferente!
 Bandido… https://t.co/dFWsiniqEI ",Neutro
#VALUE!,"Será que esta faltando transporte?
Será que o formato da embalagem é uma coxinha? https://t.co/c13ZRptyNl ",Neutro
#VALUE!,Serviço de táxi aéreo do Estado de MG... Advinha quem paga? Canalhice tinha que ter limite... https://t.co/29vVOvYZEE ,Neutro
#VALUE!,Sesc está com inscrições abertas para cursos em todo o Estado: https://t.co/b1ylXhVpy9 https://t.co/WPokYQt3tc ,Neutro
#VALUE!,SES-MG mantém estado de atenção e investiga casos de febre amarela - https://t.co/3Eu7li761v ,Neutro
#VALUE!,SES-MG mantém estado de atenção e investiga casos de febre amarela https://t.co/Y6wNpkBVYZ #ANV https://t.co/GfAjvUWR1k ,Neutro
#VALUE!,Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/fnHWfffS1E ,Neutro
#VALUE!,Shoppings começam a oferecer estacionamento gratuito em BH mas vão contestar lei - Estado de Minas… https://t.co/fzU9dYguvs ,Neutro
#VALUE!,Si este estado llega a los 50 mg subimos un vídeo que hicimos con los chicos Jacqueline Martinez Washin Rodoni ,Neutro
#VALUE!,Si este estado llega a 50 mg ago un video cantando o mandando saludos comenten que quierrn ❤� ,Neutro
#VALUE!,Si este estado llega a 50 MG le embarramos un pingüino en la cara a Dieguito ����� ,Neutro
#VALUE!,"Si Estte Estado Llega Ah 100 MG
Ago Un Video Bailando =) ",Neutro
#VALUE!,Si le das mg a su estado y te escribe al instante ¿que significa? ,Neutro
#VALUE!,si le doy mg a un estado mio me hablara ese tal lucas ahre pelotudo ajjaja ���� ,Neutro
#VALUE!,"Si mi platónica o chica muy linda le da mg a este estado, le mencionó en los comentarios♡ ",Neutro
#VALUE!,Si mi platonico le da Mg al estado lo etiqueto en los comentarios�� ,Neutro
#VALUE!,SINMED-MG QUESTIONA CALAMIDADE FINANCEIRA DECRETADA NO ESTADO https://t.co/OKF5fdNfvX ,Neutro
#VALUE!,Síria: 43 pessoas morrem em explosão de carro-bomba em mercado lotado - Estado de Minas https://t.co/EKIUGT7dsl… https://t.co/CQNunDrb1b ,Neutro
#VALUE!,Site da CAIXA fora. Site do Governo de Minas fora. Difícil trabalhar assim. ,Negativo 
#VALUE!,"Situação do estado do se agrava
https://t.co/08flxax56Y via @folha_com ",Negativo 
#VALUE!,Só shopping fui pra ilha do governador e depois fui pra mg e depois pro santuário tô embrazado Mt louco �� ,Neutro
#VALUE!,"Sobre a MANGUAÇA do filho do governador de Minas, Fernando Pimentel do PT...ninguém da IMPRENSA, fala + nada?

BOLSA MANGUAÇA
E O POVO...OH ",Negativo 
#VALUE!,"Sobre esse céu, esses galhos e essas férias... Muito amor! ❤ @ Governador Valadares, Minas Gerais https://t.co/in8DYLd99Q ",Neutro
#VALUE!,"Socorroooooo !!!! Você já imaginou atravessar de um estado para outro (SP/MG) em 48s ? Em Socorro é possível,... https://t.co/ZLMqTTICVH ",Neutro
#VALUE!,sof em qual estado vc mora? — minas gerais https://t.co/pfU1kBhOlp ,Neutro
#VALUE!,Soldado israelense que matou palestino é declarado culpado de homicídio - Estado de Minas https://t.co/ZH87extI8M… https://t.co/2SBxTm6TxL ,Neutro
#VALUE!,Solo los solteros le van a dar mg a este estado� cricri jajajaja ,Neutro
#VALUE!,"Sou aquela pessoa que precisei mudar de estado, pra perceber como não existe lugar mais acolhedor do que Minas Gerais. Amo essa porra. ",Neutro
#VALUE!,"Sou mineiro, e continuarei sendo, Minas é o meu estado, não quero morar em outro, esse é o meu estado de espírito. ",Neutro
#VALUE!,"Soy El 1er Mg' De Todos Mis Estado �� Que Tierno ❤�

Ahrre nqv ._. JAJAJAJAJA ",Neutro
#VALUE!,"Starbucks quer triplicar número de lojas no País, incluindo BH - Economia - Estado de Minas https://t.co/eQRih9YwoS ",Neutro
#VALUE!,"Starbucks quer triplicar número de lojas no País, incluindo BH - Economia - Estado de Minas https://t.co/tlhkf3Btf6 ",Neutro
#VALUE!,STF e AGU vão se reunir para discutir crise financeira dos Estados - Politica - Estado de Minas https://t.co/lH7pX1E5fT ,Neutro
#VALUE!,Sube un estado regalandose y tiene más de 200 mg. Sube una foto sonriendo y tiene 50. ¿Entendes que solo te quieren por lo regalada que sos? ,Neutro
#VALUE!,Super Final do Paragliding World Cup em Governador Valadares – MG. https://t.co/C1FwNmtwZZ https://t.co/NTnGENSUID ,Neutro
#VALUE!,Super Final do Paragliding World Cup no Brazil em Governador Valadares - MG. - https://t.co/QipCuVbtQb https://t.co/VYrBLjeQ56 ,Neutro
#VALUE!,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/2Bk2bRlIYe ",Neutro
#VALUE!,Superintendência de Bibliotecas Públicas e Suplemento Literário promove doação de livros para bibliotecas do estado. https://t.co/cKDjH2vMtA ,Neutro
#VALUE!,Superlotação aumenta o risco em presídios do Norte de Minas - Gerais - Estado de Minas https://t.co/T2ZXPUIoqq ,Negativo 
#VALUE!,Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/Fjyl879yO2 ,Neutro
#VALUE!,Suspeito de matar companheira dentro de carro em BH é liberado - Gerais - Estado de Minas https://t.co/kxSuA0YTbL ,Neutro
#VALUE!,Suspeito de matar companheira dentro de carro em BH é liberado - Gerais - Estado de Minas https://t.co/Mt91yYYB4c ,Neutro
#VALUE!,Taça das favelas : Reunião hoje com o governador de minas . https://t.co/unxLbE0JWo ,Neutro
#VALUE!,Temer altera programas sociais de Lula e Dilma - Estado de Minas https://t.co/6wPY6WUHjo ,Neutro
#VALUE!,Temer anuncia construção de presídio de segurança máxima no Rio Grande do Sul - Politica - Estado de Minas https://t.co/qbSIwFTUTy ,Neutro
#VALUE!,Temer anuncia plano nacional de segurança e novos presídios após massacre em Manaus - Politica - Estado de Minas https://t.co/AhoCd5huwq ,Neutro
#VALUE!,Temer chama massacre de Manaus de 'acidente pavoroso' - Politica - Estado de Minas https://t.co/P9R7frtPn2 ,Neutro
#VALUE!,Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/7wm59ju4WB ,Neutro
#VALUE!,Temer desembarca no RS para entrega de ambulâncias - Estado de Minas https://t.co/BoNA38FF2M ,Neutro
#VALUE!,Temer e Sartori entregaram hoje ambulâncias para 61 municípios do Estado. Quatro veículos já apresentaram problemas… https://t.co/2p69seIvDu ,Neutro
#VALUE!,Temer está reunido com presidente do STF para tratar de crise em presídios - Politica - Estado de Minas https://t.co/7BwiLfDfT0 ,Neutro
#VALUE!,Temer reage a massacre em Manaus e anuncia medidas - Estado de Minas https://t.co/jdBxmXF5o7 #notícias https://t.co/846ttx0eSi ,Neutro
#VALUE!,Temer transfere cargo a Rodrigo Maia e embarca para Portugal - Politica - Estado de Minas https://t.co/0qFKqRPyXR ,Neutro
#VALUE!,Tenho certeza que a Veja não se interessou. Agora se fosse o Governador de MG. https://t.co/MGeaE9y99g ,Neutro
#VALUE!,Tentativa frustrada de assalto gera pânico em shopping da zona sul do Rio - Estado de Minas https://t.co/UmJFYHDvdR ,Neutro
#VALUE!,"Terra Fértil: a capital do GLORIOSO ESTADO DO TRIÂNGULO! (@ Uberlândia in Uberlândia, MG) https://t.co/DWhePdqVc0 ",Neutro
#VALUE!,"Tinha que ser do PT essa desgraça do Governador de Minas! Fernando Pimentel,seu FDP!!! ",Negativo 
#VALUE!,"Tipo de gente do governo
Deputado Cabo Júlio é condenado e fica inelegível por 10 anos - Politica - Estado de Minas https://t.co/3GfAqvrFHS ",Negativo 
#VALUE!,Tire el estado para hablar con una chica y timon le dio mg ahora lo voy a descansar ,Neutro
#VALUE!,"Tiro un estado diciendo ""porro"" tiene más mg , que subiendo una foto ",Neutro
#VALUE!,Tiro un estado en fb y en un minuto tiene como 5 mg soy popu jaja saludos a mi mama desde mi pieza ,Neutro
#VALUE!,Tiroteio no aeroporto de FoLauderdale deixa ao menos cinco mortos - Internacional - Estado de Minas https://t.co/fTXbEXeEmV ,Neutro
#VALUE!,"Tô de voltaaaa (@ Ortec in Governador Valadares, Minas Gerais) https://t.co/1W2ICOJnQR ",Neutro
#VALUE!,to em minas gerais ainda meu deus esse estado não acaba ,Neutro
#VALUE!,Tod@s l@s q le den MG a este estado van a estar en mi portada! �� (E.L) ,Neutro
#VALUE!,Todos los feos le pusieron mg a ese estado�� ,Neutro
#VALUE!,"Top story: Agência Minas Gerais | Com apoio do Governo de Minas, BH-TEC anuncia… https://t.co/FprfB1Sr97, see more https://t.co/fiMPHvhksT ",Neutro
#VALUE!,Trabalhador que contraiu malária em Diamantina relata sofrimento com a doença - Gerais - Estado de Minas https://t.co/2fWW0Eqsjf ,Neutro
#VALUE!,Trabalho de procurador - Atuação em defesa de Minas Gerais resulta em expressiva arrecadação de valores https://t.co/aFFaP95Q6D ,Positivo
#VALUE!,Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tud… https://t.co/ObU4cUv2T8 ,Negativo 
#VALUE!,"Transporte de passageiros, fretamento em geral dentro do Estado de Minas Gerais. Transfer Confins e CityTour. https://t.co/hHBtoIil5h ",Neutro
#VALUE!,"Treta que vai além dos limites do estado kkkkkkkkkk, até em MG tem gente me odiando neste momento ",Neutro
#VALUE!,Tribunal Constitucional inicia processo de impeachment da ... - Estado de Minas https://t.co/tcKnx6c7UD https://t.co/cqnxaU5PeE ,Neutro
#VALUE!,Tribunal de Contas nega pedido para suspender contratos de presídios do AM - Nacional - Estado de Minas https://t.co/CHj0XssTnI ,Neutro
#VALUE!,"TRISTEZA MINEIRA E BRASILEIRA: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/gC2guSLD3C ",Negativo 
#VALUE!,"Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/JwsvriWS5s ",Neutro
#VALUE!,TSE analisa 50 pedidos de criação de partidos - Politica - Estado de Minas https://t.co/419EcXr21T ,Neutro
#VALUE!,"tt ""La La Land: Cantando Estações"" arrasa no Globo de Ouro - Estado de Minas https://t.co/RoU47sSIwD ",Neutro
#VALUE!,tt Ao menos 6 pessoas morrem com explosão de carro-bomba em Bagdá - Estado de Minas https://t.co/GjZzYkDJfQ ,Neutro
#VALUE!,tt Atentado suicida em Bagdá mata doze pessoas - Estado de Minas https://t.co/fBQM5QKTFZ ,Neutro
#VALUE!,tt Atirador mata cinco e fere oito em aeroporto de FoLauderdale - Estado de Minas https://t.co/XzROpZX4wR ,Neutro
#VALUE!,tt Cadeia em Manaus tem 4 mortos; Estados pedem ajuda - Estado de Minas https://t.co/lNiz80hmNk ,Neutro
#VALUE!,"tt Consumo de energia no País em dezembro sobe 1,3% na base anual; geração cai 0,6% - Estado de Minas https://t.co/vOxAmqt2po ",Neutro
#VALUE!,tt Dieese: custo da cesta básica fica mais caro em 2016 - Estado de Minas https://t.co/JUn7JyJS2C ,Neutro
#VALUE!,tt Diversificar atividade é alternativa - Estado de Minas - Diversificar atividade é alternativa Estado de Mina... https://t.co/rcAMRH2ZII ,Neutro
#VALUE!,tt Governo busca nome para substituir secretário que defendeu massacres - Estado de Minas https://t.co/hLh6XfzYZ2 ,Negativo 
#VALUE!,tt Identificado autor de massacre em boate de Istambul - Estado de Minas https://t.co/DrPTdXGoGa ,Neutro
#VALUE!,tt Maduro nomeia novo vice-presidente - Estado de Minas - https://t.co/tdWgs05pxe Maduro nomeia novo vice-presi... https://t.co/vuzuC3MScs ,Neutro
#VALUE!,tt Maia nega ter criado 'patota' na Câmara e que haverá retaliações após eleição - Estado de Minas https://t.co/Js5rNK1tA9 ,Neutro
#VALUE!,"tt Morre, aos 92 anos, o ex-presidente de Portugal Mário Soares - Estado de Minas https://t.co/FvjWfKrr1n ",Neutro
#VALUE!,"tt Morreu aos 92 anos Mario Soares, figura marcante da política portuguesa - Estado de Minas https://t.co/AIk0zd5oJ4 ",Neutro
#VALUE!,"tt Morreu aos 92 anos Mario Soares, figura marcante da política portuguesa - Estado de Minas https://t.co/TA6KgTTTz2 ",Neutro
#VALUE!,tt ONU expulsa integrantes que dançaram com guerrilheiros da Farc no réveillon - Estado de Minas https://t.co/IIF2d7cCYZ ,Neutro
#VALUE!,tt Oposição venezuelana declara Maduro em 'abandono de cargo' pela crise - Estado de Minas https://t.co/vLlVIC2Wx9 ,Neutro
#VALUE!,tt Portugal se prepara para o adeus a Mario Soares - Estado de Minas https://t.co/d6gW4Dzw7y ,Neutro
#VALUE!,"tt Resultado positivo na indústria não interrompe trajetória negativa, diz IBGE - Estado de Minas https://t.co/MWfJjzhXkh ",Neutro
#VALUE!,tt Risco de calote de Estados com a União cresce - Estado de Minas https://t.co/yAqzkTtK3g ,Neutro
#VALUE!,"tt 'Se tem excessos, vamos corrigir', afirma Maia sobre Reforma da Previdência - Estado de Minas https://t.co/RsiSFrWn3v ",Neutro
#VALUE!,tt Semanário francês Charlie Hebdo resiste dois anos após atentado - Estado de Minas https://t.co/JaW7jxxmEd ,Neutro
#VALUE!,"tt Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/RNoNIvTcC1 ",Neutro
#VALUE!,tt Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/a9SSVWTHlC ,Neutro
#VALUE!,tt Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/rKi6C0hGFD ,Neutro
#VALUE!,tt Temer desembarca no RS para entrega de ambulâncias - Estado de Minas https://t.co/m6vYsrCl4J ,Neutro
#VALUE!,"tt Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/0ANiNSArdR ",Neutro
#VALUE!,tu ja foi p mais algum estado? — além de sp já fui pro rj mg go e df https://t.co/i0DSnauDHu ,Neutro
#VALUE!,"Tu le das MG a este estado y yo por mensaje te diré : ""Dame un número y hazme una pregunta"" yo publicaré tu número con la respuesta.��� ",Neutro
#VALUE!,tu mora em qual estado? — minas gerais https://t.co/RHE8f7zeaS ,Neutro
#VALUE!,Turista de BH é atacado por atum em Fernando de Noronha - Gerais - Estado de Minas https://t.co/cgtGN3OYM3 ,Neutro
