    ,Text,Classificacao
212,@Leisparaquem @portalfab sinto muito. existem outras prioridades.  o governador de Minas precisa transportar seus pimpolhos                      ,Negativo     
213,@leonardogoncal7 qual sua principal meta pra 2017? Que Deus te abençoe cada dia mais ❤ (volta pra Governador Valadares/MG hahah)                 ,Neutro
214,@LocatelVzla_ATC buenos días me pueden informar si hay stalevo de 100 mg en Locatel la limpia Estado Zulia?                                      ,Neutro
215,@Lucas_htt anuncia no estado de minas o bcta kkkkkkk                                                                                             ,Neutro
216,@Lucianaleiva99 mira no me quiero ni imaginar ese estado. Así mg                                                                                 ,Neutro
217,@lucosttab eu fico meio pistola porque minas é o estado que mais produz café porém o melhor vai pro exterior e aqui do msm custa absurdos        ,Neutro
218,@LuliiPrimo MG tengo que ser sirvienta tuya hasta 2018 por mi estado                                                                             ,Neutro
219,@MacarenaTablada amm que le pones mg a mo estado. El finde hagamos algo asi te despedimos . Dspea te vamos a extrañarrr                          ,Neutro
220,@macsanto777 @Acircamargo @KatiaAbreu Minas já sabe bem o que é ter um governador aspirador de pó... ���                                         ,Negativo     
221,"@madeleinelacsko Em MG e SP,o Estado tem razoável controle sobre o sistema prisional,c órgãos d adimnistração penitenciária bem estruturados   ",Positivo
222,@Madonegatti MG melhor estado                                                                                                                    ,Positivo
223,@Mandah05 vc viu o Governador de Minas que foi buscar o filho de helicóptero do governo ? Isso é República!                                      ,Negativo     
224,"@mangelrogel a mi mg tu vídeo qsyo yo no lo relacione con tu estado de ánimo, lo vi medio realista, eso le da el toke de queda ahr             ",Neutro
225,@ManoloMontalt Paco Roig en estado puro Manolo... Jajaja!!! Me rio por no llorar :(                                                              ,Neutro
226,@marcelorubens É https://t.co/6lRueqop6N                                                                                                         ,Neutro
227,"@MarcoPaolo He estado en conciertos dnd las minas son una + empujando y pegando pero no, dale con el prejuicio que… https://t.co/scssXuac0t    ",Neutro
228,"@MarcosV60958142 Só lembrando que este crápula,mesmo com todo o apoio da mídia e dessas eleições controladas,NÃO VENCEU EM MG (estado dele)    ",Neutro
229,@McOmghall @OcenMind Segura q no es el estado quien les cede la explotación d las minas a cambio d parte de la producción?                       ,Neutro
230,"@mcveylands donde viste esa mierda, bryana es la más agradable de las minas que han estado con 5sos                                            ",Neutro
231,"@meditotal buenos días. Tienen stalevo de 100 mg? Vivo en el Estado Nueva Esparta, con urgencia                                                ",Neutro
232,"@mgfernetmgbirra 10 horas antes borraste mi estado, sacaste nuestra foto de todos lados,y le diste mg a una zorra �                            ",Neutro
233,@MichelTemer Esses sim precisam de indenizaçao do governo. @GloboNews https://t.co/BZtYad6JTe                                                    ,Neutro
234,@MichelTemer https://t.co/6gfWgoWZfn Não tem que perdoar a divida se tem tanto dinheiro para helicoptero                                         ,Negativo     
235,@MidiaNINJA Apoia o governo corrupto do Fernando Pimentel em MG? Apóia que use helicóptero para buscar filho em balada?                          ,Negativo     
236,@MidiaNINJA Apoia que Pimentel ignore a falência do estado de MG e compre mais helicópteros pra passear! #ForaPimentelMG                         ,Negativo     
237,@MidiaNINJA E o governador de MG? Comprar helicópteros pode né? Basta ser petista! ��                                                            ,Negativo     
238,"@MiriamLeitaoCom @JornalOGlobo Não sabem nada .Nem se há crise mesmo nos Estados.Pelo jeito ,não. Em MG o governo esbanja.                     ",Negativo     
239,"@mrc_mg Non basta cambiare canale, bisogna cambiare ennesimo Governo abusivo e soprattutto politici arroganti                                  ",Neutro
240,@MrSincero_ @klyfor @MBLivre @MBLivreBH Minas foi governada de 2003 a 2014 pelo PSDB e você quer fazer acreditar que Pimentel faliu o estado     ,Positivo
241,@mtv_anab esse sotaque de minas seu ❤❤❤ melhor estado não é msm? Amo! https://t.co/4jwaOrTNMp                                                    ,Neutro
242,"@Multi_Anime no puedo decidirme, por eso di MG y RT. Mi infancia sin alguno de los dos hubiera estado incompleta.                              ",Neutro
243,"@mvbill Salve,em MG ta do mesmo estado                                                                                                         ",Neutro
244,"@NataliaAssis0 Se você mora em Água Doce do Norte-ES, as capela mais próximas ficam em Governador Valadares-MG e Nova Venécia-ES.              ",Neutro
245,@NiBarga  participou junto com a anta ( Dilmês ) de terrorismo no Brasil. hoje infelizmente o povo de Minas o elegeu Governador                  ,Negativo     
246,"@NiBarga Agora aguentem, mas não podemos esquecer que ele declarou estado de emergência em Minas, e vejam a hipocrisia desse safado            ",Negativo     
247,"@NiBarga Aproximadamente R$ 1,5 bilhão para o pagamento de resgates dos depósitos judiciais sumiram das contas do g… https://t.co/Uzw2mQup3p   ",Negativo     
248,"@NiBarga crise que Minas Gerais enfrenta, e antes declarou estado de emergência em Minas Gerais, o cara é pilantra e comunista terrorista,     ",Negativo     
249,"@NiBarga que o RJ , fiquem espertos . Esse safado, já deveria estar fora do governo de Minas, mas graças ao covarde e safado do Teori do STF   ",Negativo     
250,"@o_antagonista presidente do Senado esnoba justiça, governador Minas passa mão em contas judiciais. A democracia dos heróis contra ditadura    ",Negativo     
251,@OAB_MG Segue o causador da nota https://t.co/4KoFl11vNW                                                                                         ,Neutro
252,"@oficialmchariel vou te dar uma dica, não vai mais pra BH fazer show, vai pra Governador Valadares MG que vai dar certo cola que é sucesso +   ",Neutro
253,@omonstax Porq vc não pensou em fazer faculdade aqui em mg? Ou mais pertinho do meu estado.                                                      ,Neutro
254,@otempo vão cobrir isto? https://t.co/SNYMRfQ737                                                                                                 ,Neutro
255,@patomatti @JacAlochio deve ser por isso que o governo de Minas comprou 2 helicópteros.                                                          ,Negativo     
256,"@Paulimbh Pq minas tem produzido tanta merda na politica ultimamente?
Isso envergonha todo estado nao só o babaca que foi eleito.              ",Negativo     
257,@pauloralin professor mande um abraço pra turma de Governador Valadares! MG                                                                      ,Neutro
258,@PietroCamargos estado em q ironicamente os pedágios eram mt mais caro q os de minas                                                             ,Neutro
259,@pimentelminas Vcs bebem o povo passando fome e vcs fazendo merda desta https://t.co/2jYlrluHAJ                                                  ,Negativo     
260,"@pimentelminas:  ""Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros"" - https://t.co/r5JdewMsn7

 #AcordaMinas      ",Negativo     
261,"@prof_fabio666 Polícia indicia governador de MG, Fernando Pimentel do PT, por corrupção e mais três crimes https://t.co/aNrpDlhsDw             ",Negativo     
262,"@radioitatiaia olhar para os bairros, tem tudo pra ser o futuro governador de minas.                                                           ",Neutro
263,"@rafaelyancabj provavelmente é mano, muda de estado pra estado

tipo em mg skol é ruim e brahma é boa, aqui é o contrário disso                ",Neutro
264,@Raiaum amigo quero muito estou completamente apaixonada pelo grande estado de MG                                                                ,Neutro
265,"@raphaelribaz pato branco - Minas Gerais???
Desculpa, eu sou tipo Priscila e Yudi, se eu ouvir nome de cidade tenho que falar o estado...      ",Neutro
266,@Rede45  e vcs por terem escolhido uma múmia para concorrer ao governo de Minas na última eleição são co-responsáveis. #salarioem3x              ,Negativo     
267,"@ReisDdaniel qualquer 1 tem mais brasileiro q o alt mineiro. ate o bahia se trocasse de estado com o cruzeiro ,bahia seria o maior de minas    ",Neutro
268,"@rocsrodrigo @lucianaccc Não é a realidade de todas, mas MG, DF, GO, dentre outros. São totalmente diferentes de um Estado p outro.            ",Neutro
269,"@rod0liveira leio o estado de minas impresso quase todo dia. Domingo é certo

Ler jornal é gostoso demais                                      ",Neutro
270,"@samuelvenancio as frangas piram com nossa marca ""MAIOR DE MINAS""!
Chupa terceira torcida do estado. Todos sabem, fla é a segunda de minas�  ",Neutro
271,"@sebuscasedona @FundacionBADAN se solicita HERCEPTIN DE 440 MG PARA PACIENTE MARIANA REINOZA, ESTADO MERIDA                                    ",Neutro
272,"@sebuscasedona Buenos días, requiero paroxetina o fluoxetina de 20 mg o prozac, en Valencia, Estado Carabobo.  Agradecida de antemano.         ",Neutro
273,@SenadoFederal fora em MG que tem o licenciamento que é ilegal e o poder federal não age contra esse abuso do governo estadual                   ,Negativo     
274,@Seriacoswik @marcovanbastenr @blogvaimengao @_AFlamenguista @jaimetricolorSP estado RJ/SUL/MG. Parece quase um brasileirão né?                  ,Neutro
275,"@SeuRoberts @cesarmaia o governo de minas não relatou ao federal...
só dpois q deu merda...                                                    ",Negativo     
276,"@Silviamorena78 @g1 Você quer que deixe nas mãos do Estado para morrer mais?
https://t.co/RBWqmSKsTB                                           ",Neutro
277,"@spotniks @LeonardoGSaade Pergunta inocente:Afinal, quem ainda continua segurando esse pilantra no governo de mg?Palmares=stela+genuínoS/A?    ",Negativo     
278,"@STF_oficial ningém faz nada? Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/NRaTVPbCxm via @VEJA.com           ",Negativo     
279,@teresalopp como sabía que ibas a dar mg a ese tweet... sabes que he estado a punto de mencionarte en él? Simbiosis de primas everywhere��       ,Neutro
280,"@ThadeuPenido @militanciadoPT Minas que estão legais: um governador que foi terrorista pronto pra ser preso, pena que o STF não deixa          ",Negativo     
281,"@ThassiaMAB_ @MarcJMor Ms afinal, quem ainda está segurando esse descendente de Palmares no governo de MG?Mesma turma d Stela,Genuíno?         ",Negativo     
282,"@thneves10 Bem vindo ao maior de Minas, aqui despontou Ronaldo Fenômeno e o clube com mais troféus do estado. https://t.co/vOZ9bfIHbr          ",Neutro
283,@TIAGOTRICOLOR33 @rosangela_bolze @Maurocr @lobaoeletrico Vs que pensam o PT ta quietinho porque aprontando já chega o governador de Minas       ,Negativo     
284,@Trunfim o governador de MG é de esquerda ? Sério ?                                                                                              ,Negativo     
285,@tvglobominas https://t.co/JuLVsKxmZZ ISSO É UM ABSURDO O DINHEIRO DEVE ESTAR SOBRANDO                                                           ,Negativo     
286,@uailiv minas é o melhor estado                                                                                                                  ,Neutro
287,@Ueiler2 Risco de calote de Estados com a União cresce - Politica - Estado de Minas https://t.co/zdjOcATDo3                                      ,Neutro
288,@UOLNoticias @UOL agora o foco de todos os focos é o governo de minas que não por acaso é do PT                                                  ,Negativo     
289,"@Vicente_Q_Filho @OnlyKetanAmr @c0nvey Esses R$ 21,8 Milhões NÃO poderiam ser INVESTIDOS na saúde e educação do Estado de MG !!!???            ",Negativo     
290,"@vivianeguissoni Quem será q ainda ""segura"" esse elemento como governador de Minas?Onde ele já deveria estar?Pq ainda está solto?            ",Negativo     
291,@willmesmo Governador Valadares leste de Minas                                                                                                   ,Neutro
